id,cliente_id,promocao_id,shopping_id,pontos_totais,pontos_unitarios,quantidade_numeros,cliente_saldo_anterior,cliente_saldo_posterior,status,data_resgate,shopping_sigla
324,406237,1,6,1400,100,14,1423,23,Resgatado,2026-03-20 07:18:06,NS
325,410996,1,4,800,100,8,857,57,Resgatado,2026-03-20 07:20:20,NR
326,369634,1,2,500,100,5,11499,10999,Resgatado,2026-03-20 07:29:55,BS
327,253248,1,2,6000,100,60,8809,2809,Resgatado,2026-03-20 07:31:53,BS
328,19894,1,3,500,100,5,3171,2671,Resgatado,2026-03-20 07:31:55,NK
329,473060,1,2,2000,100,20,14919,12919,Resgatado,2026-03-20 07:31:57,BS
330,164498,1,6,300,100,3,2380,2080,Resgatado,2026-03-20 07:34:18,NS
331,145140,1,2,400,100,4,430,30,Resgatado,2026-03-20 07:36:02,BS
332,20620,1,3,2500,100,25,7670,5170,Resgatado,2026-03-20 07:38:55,NK
333,103044,1,3,5000,100,50,5617,617,Resgatado,2026-03-20 07:43:00,NK
334,20620,1,2,3100,100,31,3838,738,Resgatado,2026-03-20 07:55:20,BS
335,74046,1,3,100,100,1,667,567,Resgatado,2026-03-20 07:59:45,NK
336,149166,1,3,500,100,5,1053,553,Resgatado,2026-03-20 08:01:41,NK
337,488282,1,2,1300,100,13,1389,89,Resgatado,2026-03-20 08:06:10,BS
338,466157,1,5,300,100,3,337,37,Resgatado,2026-03-20 08:15:46,GS
339,134778,1,3,2800,100,28,2813,13,Resgatado,2026-03-20 08:30:02,NK
340,337871,1,5,400,100,4,3188,2788,Resgatado,2026-03-20 08:31:06,GS
341,134778,1,3,200,100,2,293,93,Resgatado,2026-03-20 08:36:19,NK
342,109835,1,2,200,100,2,9453,9253,Resgatado,2026-03-20 08:42:46,BS
343,355362,1,1,1000,100,10,5135,4135,Resgatado,2026-03-20 08:47:01,CS
344,292296,1,3,100,100,1,153,53,Resgatado,2026-03-20 08:48:11,NK
345,53854,1,3,200,100,2,526,326,Resgatado,2026-03-20 08:52:02,NK
346,278126,1,1,1800,100,18,1823,23,Resgatado,2026-03-20 09:01:59,CS
347,18819,1,2,1800,100,18,7869,6069,Resgatado,2026-03-20 09:09:00,BS
348,34726,1,4,1400,100,14,1437,37,Resgatado,2026-03-20 09:16:39,NR
349,404388,1,1,11100,100,111,12022,922,Resgatado,2026-03-20 09:20:59,CS
350,9191,1,4,3000,100,30,5370,2370,Resgatado,2026-03-20 09:21:27,NR
351,232344,1,6,2500,100,25,6161,3661,Resgatado,2026-03-20 09:21:49,NS
352,189001,1,4,300,100,3,6385,6085,Resgatado,2026-03-20 09:22:16,NR
353,198868,1,5,100,100,1,10020,9920,Resgatado,2026-03-20 09:24:54,GS
354,131966,1,5,100,100,1,5632,5532,Resgatado,2026-03-20 09:31:04,GS
355,222396,1,3,1400,100,14,6972,5572,Resgatado,2026-03-20 09:31:11,NK
356,189513,1,4,4000,100,40,7471,3471,Resgatado,2026-03-20 09:37:42,NR
357,116706,1,3,2000,100,20,10158,8158,Resgatado,2026-03-20 09:43:54,NK
358,88859,1,5,1000,100,10,1003,3,Resgatado,2026-03-20 10:00:42,GS
359,120689,1,3,1000,100,10,4540,3540,Resgatado,2026-03-20 10:02:22,NK
360,163656,1,1,300,100,3,6673,6373,Resgatado,2026-03-20 10:03:37,CS
361,514671,1,4,1200,100,12,1233,33,Resgatado,2026-03-20 10:07:09,NR
362,33809,1,4,100,100,1,1319,1219,Resgatado,2026-03-20 10:09:54,NR
363,33809,1,4,200,100,2,1219,1019,Resgatado,2026-03-20 10:10:34,NR
364,93325,1,1,1300,100,13,1388,88,Resgatado,2026-03-20 10:13:03,CS
365,151115,1,6,1000,100,10,1856,856,Resgatado,2026-03-20 10:13:29,NS
366,33809,1,3,400,100,4,13899,13499,Resgatado,2026-03-20 10:13:31,NK
367,151115,1,6,800,100,8,856,56,Resgatado,2026-03-20 10:13:58,NS
368,195733,1,2,100,100,1,106,6,Resgatado,2026-03-20 10:16:43,BS
369,513117,1,5,300,100,3,2388,2088,Resgatado,2026-03-20 10:23:01,GS
370,152411,1,2,600,100,6,1122,522,Resgatado,2026-03-20 10:26:45,BS
371,184857,1,4,1100,100,11,3202,2102,Resgatado,2026-03-20 10:29:15,NR
372,116706,1,4,1300,100,13,1398,98,Resgatado,2026-03-20 10:29:37,NR
373,189789,1,1,3200,100,32,13289,10089,Resgatado,2026-03-20 10:36:13,CS
374,107852,1,5,2300,100,23,2363,63,Resgatado,2026-03-20 10:38:18,GS
375,147518,1,1,600,100,6,2020,1420,Resgatado,2026-03-20 10:40:01,CS
376,133823,1,1,100,100,1,1120,1020,Resgatado,2026-03-20 10:48:14,CS
377,111040,1,1,300,100,3,874,574,Resgatado,2026-03-20 10:50:38,CS
378,53506,1,4,1000,100,10,6705,5705,Resgatado,2026-03-20 11:13:38,NR
379,122580,1,1,500,100,5,537,37,Resgatado,2026-03-20 11:14:36,CS
380,226624,1,1,3200,100,32,3225,25,Resgatado,2026-03-20 11:18:03,CS
381,514609,1,6,200,100,2,275,75,Resgatado,2026-03-20 11:21:00,NS
382,202531,1,3,1600,100,16,3398,1798,Resgatado,2026-03-20 11:27:26,NK
383,335012,1,2,1000,100,10,6103,5103,Resgatado,2026-03-20 11:28:32,BS
384,300711,1,2,1100,100,11,1178,78,Resgatado,2026-03-20 11:28:51,BS
385,467759,1,2,500,100,5,544,44,Resgatado,2026-03-20 11:30:33,BS
386,335012,1,2,4000,100,40,5103,1103,Resgatado,2026-03-20 11:33:26,BS
387,257387,1,1,300,100,3,1721,1421,Resgatado,2026-03-20 11:35:59,CS
388,480000,1,3,100,100,1,127,27,Resgatado,2026-03-20 11:38:48,NK
389,152411,1,2,500,100,5,522,22,Resgatado,2026-03-20 11:39:15,BS
390,219563,1,2,5000,100,50,20631,15631,Resgatado,2026-03-20 11:57:03,BS
391,162180,1,1,5000,100,50,8794,3794,Resgatado,2026-03-20 12:13:00,CS
392,251070,1,6,1100,100,11,1105,5,Resgatado,2026-03-20 12:14:40,NS
393,24936,1,3,200,100,2,2092,1892,Resgatado,2026-03-20 12:17:25,NK
394,24936,1,5,100,100,1,2900,2800,Resgatado,2026-03-20 12:19:04,GS
395,153821,1,3,100,100,1,137,37,Resgatado,2026-03-20 12:19:07,NK
396,151754,1,3,800,100,8,1341,541,Resgatado,2026-03-20 12:23:19,NK
397,192563,1,4,100,100,1,2447,2347,Resgatado,2026-03-20 12:26:49,NR
398,156229,1,5,200,100,2,12229,12029,Resgatado,2026-03-20 12:36:10,GS
399,259634,1,3,800,100,8,855,55,Resgatado,2026-03-20 12:41:20,NK
400,349520,1,1,2000,100,20,10001,8001,Resgatado,2026-03-20 12:44:19,CS
401,206569,1,3,500,100,5,5525,5025,Resgatado,2026-03-20 12:44:38,NK
402,177250,1,4,100,100,1,439,339,Resgatado,2026-03-20 12:51:24,NR
403,128321,1,3,300,100,3,300,0,Resgatado,2026-03-20 13:01:40,NK
404,408890,1,3,700,100,7,2229,1529,Resgatado,2026-03-20 13:08:47,NK
405,329666,1,6,200,100,2,3075,2875,Resgatado,2026-03-20 13:10:17,NS
406,408890,1,3,500,100,5,1529,1029,Resgatado,2026-03-20 13:13:55,NK
407,116160,1,5,400,100,4,4262,3862,Resgatado,2026-03-20 13:16:02,GS
408,286227,1,2,100,100,1,13847,13747,Resgatado,2026-03-20 13:20:15,BS
409,192090,1,3,1500,100,15,8383,6883,Resgatado,2026-03-20 13:36:25,NK
410,50955,1,3,200,100,2,1535,1335,Resgatado,2026-03-20 13:43:03,NK
411,424126,1,3,500,100,5,1061,561,Resgatado,2026-03-20 13:43:39,NK
412,52761,1,1,300,100,3,8159,7859,Resgatado,2026-03-20 13:47:23,CS
413,442936,1,6,800,100,8,888,88,Resgatado,2026-03-20 13:47:51,NS
414,29818,1,5,100,100,1,6276,6176,Resgatado,2026-03-20 13:48:18,GS
415,164686,1,3,2800,100,28,2879,79,Resgatado,2026-03-20 13:49:16,NK
416,263706,1,5,1000,100,10,8007,7007,Resgatado,2026-03-20 13:53:28,GS
417,263706,1,5,1000,100,10,7007,6007,Resgatado,2026-03-20 13:54:32,GS
418,327697,1,5,1500,100,15,4962,3462,Resgatado,2026-03-20 14:03:22,GS
419,218128,1,5,1600,100,16,1726,126,Resgatado,2026-03-20 14:10:59,GS
420,369935,1,6,10200,100,102,10269,69,Resgatado,2026-03-20 14:13:16,NS
421,219802,1,6,8000,100,80,12939,4939,Resgatado,2026-03-20 14:13:41,NS
422,100973,1,3,5600,100,56,5607,7,Resgatado,2026-03-20 14:16:57,NK
423,93747,1,4,100,100,1,5365,5265,Resgatado,2026-03-20 14:18:22,NR
424,55488,1,1,1500,100,15,3774,2274,Resgatado,2026-03-20 14:23:16,CS
425,172402,1,3,8100,100,81,9710,1610,Resgatado,2026-03-20 14:30:22,NK
426,486699,1,5,200,100,2,624,424,Resgatado,2026-03-20 14:32:20,GS
427,409296,1,4,500,100,5,4608,4108,Resgatado,2026-03-20 14:34:01,NR
428,172844,1,4,1000,100,10,4695,3695,Resgatado,2026-03-20 14:45:43,NR
429,153821,1,3,100,100,1,109,9,Resgatado,2026-03-20 14:48:07,NK
430,406346,1,2,300,100,3,7598,7298,Resgatado,2026-03-20 14:57:44,BS
431,172402,1,3,1600,100,16,1610,10,Resgatado,2026-03-20 14:58:31,NK
432,120789,1,3,200,100,2,12619,12419,Resgatado,2026-03-20 15:00:18,NK
433,409462,1,4,100,100,1,564,464,Resgatado,2026-03-20 15:08:17,NR
434,414607,1,5,2700,100,27,2764,64,Resgatado,2026-03-20 15:15:29,GS
435,414607,1,5,100,100,1,184,84,Resgatado,2026-03-20 15:17:44,GS
436,162749,1,3,3500,100,35,10509,7009,Resgatado,2026-03-20 15:25:36,NK
437,132773,1,6,100,100,1,1614,1514,Resgatado,2026-03-20 15:32:50,NS
438,225878,1,1,5000,100,50,5027,27,Resgatado,2026-03-20 15:34:27,CS
439,116160,1,5,3000,100,30,3862,862,Resgatado,2026-03-20 15:36:17,GS
440,389111,1,6,1700,100,17,1766,66,Resgatado,2026-03-20 15:37:17,NS
441,467072,1,2,1900,100,19,1918,18,Resgatado,2026-03-20 15:42:33,BS
442,97600,1,3,1600,100,16,1632,32,Resgatado,2026-03-20 15:42:50,NK
443,27745,1,3,1000,100,10,9516,8516,Resgatado,2026-03-20 15:45:12,NK
444,159330,1,1,300,100,3,2477,2177,Resgatado,2026-03-20 16:07:54,CS
445,82055,1,1,100,100,1,1150,1050,Resgatado,2026-03-20 16:08:40,CS
446,349310,1,3,5300,100,53,5346,46,Resgatado,2026-03-20 16:09:19,NK
447,265455,1,5,300,100,3,4086,3786,Resgatado,2026-03-20 16:12:12,GS
448,56480,1,4,2800,100,28,2866,66,Resgatado,2026-03-20 16:17:41,NR
449,380013,1,1,2500,100,25,4160,1660,Resgatado,2026-03-20 16:26:25,CS
450,202352,1,4,1000,100,10,1649,649,Resgatado,2026-03-20 16:28:27,NR
451,91728,1,6,1000,100,10,7555,6555,Resgatado,2026-03-20 16:32:38,NS
452,485794,1,2,300,100,3,20272,19972,Resgatado,2026-03-20 16:34:00,BS
453,242622,1,2,5800,100,58,6073,273,Resgatado,2026-03-20 16:38:13,BS
454,441596,1,5,1000,100,10,3922,2922,Resgatado,2026-03-20 16:39:43,GS
455,230779,1,6,100,100,1,139,39,Resgatado,2026-03-20 16:55:05,NS
456,124198,1,1,4000,100,40,7669,3669,Resgatado,2026-03-20 16:57:48,CS
457,345741,1,4,1000,100,10,10118,9118,Resgatado,2026-03-20 17:08:15,NR
458,124587,1,3,600,100,6,39492,38892,Resgatado,2026-03-20 17:12:04,NK
459,513730,1,1,100,100,1,379,279,Resgatado,2026-03-20 17:31:02,CS
460,414264,1,4,1200,100,12,10777,9577,Resgatado,2026-03-20 17:39:38,NR
461,151057,1,5,900,100,9,2768,1868,Resgatado,2026-03-20 17:39:42,GS
462,151057,1,5,1800,100,18,1868,68,Resgatado,2026-03-20 17:41:02,GS
463,229824,1,4,100,100,1,3693,3593,Resgatado,2026-03-20 18:04:49,NR
464,186379,1,2,1200,100,12,2363,1163,Resgatado,2026-03-20 18:12:58,BS
465,150081,1,6,600,100,6,1771,1171,Resgatado,2026-03-20 18:19:22,NS
466,124562,1,3,100,100,1,7484,7384,Resgatado,2026-03-20 18:21:53,NK
467,508768,1,1,1200,100,12,1205,5,Resgatado,2026-03-20 18:22:55,CS
468,514144,1,6,400,100,4,1440,1040,Resgatado,2026-03-20 18:25:13,NS
469,411314,1,1,500,100,5,2342,1842,Resgatado,2026-03-20 18:25:36,CS
470,230421,1,4,2000,100,20,4017,2017,Resgatado,2026-03-20 18:25:43,NR
471,230421,1,4,2000,100,20,2017,17,Resgatado,2026-03-20 18:26:31,NR
472,253787,1,5,300,100,3,3280,2980,Resgatado,2026-03-20 18:26:59,GS
473,100129,1,3,100,100,1,1919,1819,Resgatado,2026-03-20 18:30:43,NK
474,244507,1,3,2000,100,20,7449,5449,Resgatado,2026-03-20 18:33:08,NK
475,151846,1,4,500,100,5,2400,1900,Resgatado,2026-03-20 18:33:26,NR
476,223325,1,2,600,100,6,2628,2028,Resgatado,2026-03-20 18:33:41,BS
477,244507,1,3,2400,100,24,5449,3049,Resgatado,2026-03-20 18:33:54,NK
478,151846,1,4,400,100,4,1900,1500,Resgatado,2026-03-20 18:34:13,NR
479,49338,1,1,300,100,3,1049,749,Resgatado,2026-03-20 18:38:43,CS
480,447797,1,6,800,100,8,899,99,Resgatado,2026-03-20 18:40:13,NS
481,255493,1,1,600,100,6,607,7,Resgatado,2026-03-20 18:43:19,CS
482,470096,1,5,500,100,5,810,310,Resgatado,2026-03-20 18:45:35,GS
483,255493,1,1,100,100,1,340,240,Resgatado,2026-03-20 18:48:03,CS
484,447851,1,2,1000,100,10,1092,92,Resgatado,2026-03-20 18:51:13,BS
485,315677,1,1,100,100,1,3017,2917,Resgatado,2026-03-20 18:51:17,CS
486,255493,1,1,200,100,2,240,40,Resgatado,2026-03-20 18:51:27,CS
487,30493,1,3,300,100,3,11009,10709,Resgatado,2026-03-20 18:52:26,NK
488,113607,1,3,9200,100,92,9267,67,Resgatado,2026-03-20 18:54:03,NK
489,418874,1,1,500,100,5,1891,1391,Resgatado,2026-03-20 18:54:07,CS
490,199556,1,6,100,100,1,226,126,Resgatado,2026-03-20 18:55:37,NS
491,255493,1,1,100,100,1,147,47,Resgatado,2026-03-20 19:00:01,CS
492,162275,1,1,100,100,1,662,562,Resgatado,2026-03-20 19:01:08,CS
493,255493,1,1,500,100,5,500,0,Resgatado,2026-03-20 19:01:11,CS
494,39954,1,6,200,100,2,280,80,Resgatado,2026-03-20 19:03:47,NS
495,36588,1,2,2000,100,20,4541,2541,Resgatado,2026-03-20 19:10:42,BS
496,363714,1,1,1000,100,10,8418,7418,Resgatado,2026-03-20 19:16:20,CS
497,421940,1,3,1400,100,14,1468,68,Resgatado,2026-03-20 19:21:26,NK
498,410932,1,4,200,100,2,8038,7838,Resgatado,2026-03-20 19:37:15,NR
499,417035,1,6,300,100,3,736,436,Resgatado,2026-03-20 19:38:02,NS
500,188077,1,5,500,100,5,4515,4015,Resgatado,2026-03-20 19:39:43,GS
501,329193,1,1,2000,100,20,10905,8905,Resgatado,2026-03-20 20:15:26,CS
502,329193,1,1,2000,100,20,8905,6905,Resgatado,2026-03-20 20:17:50,CS
503,229961,1,6,200,100,2,3217,3017,Resgatado,2026-03-20 20:19:11,NS
504,329193,1,1,3000,100,30,6905,3905,Resgatado,2026-03-20 20:23:24,CS
505,415406,1,1,500,100,5,8570,8070,Resgatado,2026-03-20 20:23:56,CS
506,416564,1,3,500,100,5,2053,1553,Resgatado,2026-03-20 20:24:15,NK
507,462433,1,3,200,100,2,631,431,Resgatado,2026-03-20 20:32:08,NK
508,140893,1,2,1000,100,10,13292,12292,Resgatado,2026-03-20 20:41:12,BS
509,409372,1,1,200,100,2,1913,1713,Resgatado,2026-03-20 20:42:40,CS
510,140893,1,2,1000,100,10,12292,11292,Resgatado,2026-03-20 20:46:52,BS
511,232672,1,6,400,100,4,446,46,Resgatado,2026-03-20 20:50:59,NS
512,130609,1,3,200,100,2,4798,4598,Resgatado,2026-03-20 20:59:05,NK
513,224478,1,3,1100,100,11,1160,60,Resgatado,2026-03-20 21:00:58,NK
514,383744,1,2,600,100,6,1328,728,Resgatado,2026-03-20 21:05:59,BS
515,151197,1,2,700,100,7,7764,7064,Resgatado,2026-03-20 21:14:40,BS
516,135982,1,1,1000,100,10,1074,74,Resgatado,2026-03-20 21:28:56,CS
517,135982,1,1,600,100,6,666,66,Resgatado,2026-03-20 21:36:10,CS
518,497073,1,5,300,100,3,3059,2759,Resgatado,2026-03-20 22:57:17,GS
519,444324,1,2,400,100,4,2964,2564,Resgatado,2026-03-21 01:25:00,BS
520,113949,1,2,6000,100,60,11588,5588,Resgatado,2026-03-21 04:11:50,BS
521,149715,1,3,500,100,5,3177,2677,Resgatado,2026-03-21 04:27:23,NK
522,131656,1,3,500,100,5,574,74,Resgatado,2026-03-21 05:24:57,NK
523,414113,1,3,100,100,1,1559,1459,Resgatado,2026-03-21 05:27:53,NK
524,87475,1,3,500,100,5,1592,1092,Resgatado,2026-03-21 05:32:53,NK
525,130047,1,2,2000,100,20,6874,4874,Resgatado,2026-03-21 05:44:55,BS
526,154456,1,6,600,100,6,625,25,Resgatado,2026-03-21 05:46:14,NS
527,388701,1,5,200,100,2,11724,11524,Resgatado,2026-03-21 06:03:48,GS
528,389109,1,1,200,100,2,392,192,Resgatado,2026-03-21 06:04:06,CS
529,158463,1,5,200,100,2,207,7,Resgatado,2026-03-21 06:04:27,GS
530,61713,1,1,500,100,5,5278,4778,Resgatado,2026-03-21 06:05:50,CS
531,61713,1,1,300,100,3,4778,4478,Resgatado,2026-03-21 06:06:45,CS
532,19666,1,5,25000,100,250,30967,5967,Resgatado,2026-03-21 06:50:18,GS
533,339764,1,5,100,100,1,483,383,Resgatado,2026-03-21 06:53:05,GS
534,127430,1,2,100,100,1,2248,2148,Resgatado,2026-03-21 06:59:57,BS
535,127430,1,2,2100,100,21,2148,48,Resgatado,2026-03-21 07:00:58,BS
536,369935,1,6,6200,100,62,6268,68,Resgatado,2026-03-21 07:01:26,NS
537,415696,1,4,500,100,5,2102,1602,Resgatado,2026-03-21 07:05:30,NR
538,118105,1,1,100,100,1,674,574,Resgatado,2026-03-21 07:05:38,CS
539,440190,1,4,8300,100,83,8379,79,Resgatado,2026-03-21 07:07:13,NR
540,118105,1,1,100,100,1,574,474,Resgatado,2026-03-21 07:11:00,CS
541,346808,1,2,500,100,5,1624,1124,Resgatado,2026-03-21 07:12:04,BS
542,415626,1,6,100,100,1,683,583,Resgatado,2026-03-21 07:31:25,NS
543,415626,1,6,200,100,2,583,383,Resgatado,2026-03-21 07:33:33,NS
544,352329,1,4,2900,100,29,3186,286,Resgatado,2026-03-21 07:37:53,NR
545,203247,1,3,1000,100,10,5072,4072,Resgatado,2026-03-21 07:43:59,NK
546,203247,1,3,1000,100,10,4072,3072,Resgatado,2026-03-21 07:46:14,NK
547,421738,1,3,700,100,7,2707,2007,Resgatado,2026-03-21 07:51:49,NK
548,292296,1,3,400,100,4,430,30,Resgatado,2026-03-21 07:53:35,NK
549,321059,1,1,200,100,2,1061,861,Resgatado,2026-03-21 07:57:35,CS
550,320067,1,2,1100,100,11,1125,25,Resgatado,2026-03-21 07:58:53,BS
551,292296,1,3,200,100,2,207,7,Resgatado,2026-03-21 08:02:04,NK
552,119643,1,1,7300,100,73,7348,48,Resgatado,2026-03-21 08:13:49,CS
553,222396,1,3,1100,100,11,5572,4472,Resgatado,2026-03-21 08:14:25,NK
554,472905,1,1,1300,100,13,1307,7,Resgatado,2026-03-21 08:16:43,CS
555,245083,1,3,2200,100,22,2278,78,Resgatado,2026-03-21 08:16:51,NK
556,376601,1,4,400,100,4,480,80,Resgatado,2026-03-21 08:26:29,NR
557,371438,1,3,600,100,6,2272,1672,Resgatado,2026-03-21 08:30:49,NK
558,145342,1,2,300,100,3,1153,853,Resgatado,2026-03-21 08:31:21,BS
559,371438,1,4,700,100,7,703,3,Resgatado,2026-03-21 08:32:36,NR
560,371438,1,3,400,100,4,3682,3282,Resgatado,2026-03-21 08:37:23,NK
561,122401,1,1,500,100,5,1277,777,Resgatado,2026-03-21 08:39:31,CS
562,120435,1,3,1500,100,15,3908,2408,Resgatado,2026-03-21 08:41:24,NK
563,411159,1,3,300,100,3,1014,714,Resgatado,2026-03-21 08:42:20,NK
564,235535,1,1,700,100,7,4786,4086,Resgatado,2026-03-21 08:43:52,CS
565,514709,1,1,100,100,1,160,60,Resgatado,2026-03-21 08:56:29,CS
566,354930,1,1,1300,100,13,1301,1,Resgatado,2026-03-21 08:57:29,CS
567,341999,1,3,100,100,1,109,9,Resgatado,2026-03-21 09:09:04,NK
568,220328,1,4,100,100,1,146,46,Resgatado,2026-03-21 09:11:10,NR
569,255493,1,1,500,100,5,575,75,Resgatado,2026-03-21 09:17:16,CS
570,123006,1,3,100,100,1,2887,2787,Resgatado,2026-03-21 09:22:10,NK
571,123006,1,3,2700,100,27,2787,87,Resgatado,2026-03-21 09:24:03,NK
572,73453,1,4,1000,100,10,5426,4426,Resgatado,2026-03-21 09:33:55,NR
573,399088,1,3,1800,100,18,1849,49,Resgatado,2026-03-21 09:35:45,NK
574,137585,1,3,2700,100,27,2730,30,Resgatado,2026-03-21 09:35:54,NK
575,115832,1,3,100,100,1,197,97,Resgatado,2026-03-21 09:38:39,NK
576,25554,1,1,3500,100,35,3552,52,Resgatado,2026-03-21 09:39:01,CS
577,83695,1,1,100,100,1,197,97,Resgatado,2026-03-21 09:41:20,CS
578,38073,1,2,8600,100,86,13638,5038,Resgatado,2026-03-21 09:49:03,BS
579,486456,1,1,100,100,1,1366,1266,Resgatado,2026-03-21 09:49:27,CS
580,93514,1,3,1500,100,15,1599,99,Resgatado,2026-03-21 09:49:57,NK
581,217742,1,6,100,100,1,3310,3210,Resgatado,2026-03-21 09:50:10,NS
582,131115,1,5,3000,100,30,3097,97,Resgatado,2026-03-21 09:51:18,GS
583,78453,1,1,1400,100,14,1461,61,Resgatado,2026-03-21 10:00:35,CS
584,75792,1,6,3000,100,30,5456,2456,Resgatado,2026-03-21 10:02:42,NS
585,150612,1,3,200,100,2,1443,1243,Resgatado,2026-03-21 10:07:49,NK
586,53492,1,1,100,100,1,4628,4528,Resgatado,2026-03-21 10:14:30,CS
587,53492,1,1,200,100,2,4528,4328,Resgatado,2026-03-21 10:15:02,CS
588,12210,1,6,100,100,1,456,356,Resgatado,2026-03-21 10:16:07,NS
589,115832,1,3,200,100,2,217,17,Resgatado,2026-03-21 10:18:25,NK
590,294059,1,1,7700,100,77,8630,930,Resgatado,2026-03-21 10:22:38,CS
591,133866,1,1,2000,100,20,8549,6549,Resgatado,2026-03-21 10:22:47,CS
592,156445,1,4,1400,100,14,1432,32,Resgatado,2026-03-21 10:32:58,NR
593,180744,1,6,1000,100,10,3625,2625,Resgatado,2026-03-21 10:35:17,NS
594,45795,1,3,100,100,1,990,890,Resgatado,2026-03-21 10:35:30,NK
595,53506,1,4,5000,100,50,5820,820,Resgatado,2026-03-21 10:36:08,NR
596,156445,1,3,700,100,7,780,80,Resgatado,2026-03-21 10:36:22,NK
597,45795,1,3,800,100,8,890,90,Resgatado,2026-03-21 10:36:51,NK
598,412961,1,2,900,100,9,903,3,Resgatado,2026-03-21 10:37:15,BS
599,56480,1,4,100,100,1,178,78,Resgatado,2026-03-21 10:37:32,NR
600,33319,1,3,900,100,9,7905,7005,Resgatado,2026-03-21 10:38:12,NK
601,386541,1,5,300,100,3,1286,986,Resgatado,2026-03-21 10:40:04,GS
602,386541,1,5,900,100,9,986,86,Resgatado,2026-03-21 10:41:43,GS
603,500986,1,3,100,100,1,2710,2610,Resgatado,2026-03-21 10:48:38,NK
604,222266,1,4,600,100,6,2658,2058,Resgatado,2026-03-21 10:53:02,NR
605,121513,1,5,2600,100,26,2668,68,Resgatado,2026-03-21 10:56:11,GS
606,121513,1,5,200,100,2,225,25,Resgatado,2026-03-21 10:57:50,GS
607,127903,1,5,400,100,4,3438,3038,Resgatado,2026-03-21 11:02:51,GS
608,187495,1,4,1400,100,14,1412,12,Resgatado,2026-03-21 11:12:34,NR
609,187495,1,2,1600,100,16,1652,52,Resgatado,2026-03-21 11:22:33,BS
610,96410,1,6,600,100,6,787,187,Resgatado,2026-03-21 11:24:06,NS
611,357644,1,4,10000,100,100,19326,9326,Resgatado,2026-03-21 11:28:48,NR
612,513283,1,6,400,100,4,1208,808,Resgatado,2026-03-21 11:31:56,NS
613,25554,1,1,100,100,1,284,184,Resgatado,2026-03-21 11:32:01,CS
614,164587,1,1,300,100,3,856,556,Resgatado,2026-03-21 11:32:50,CS
615,9032,1,4,300,100,3,1327,1027,Resgatado,2026-03-21 11:33:10,NR
616,129751,1,1,2000,100,20,2024,24,Resgatado,2026-03-21 11:38:24,CS
617,170061,1,2,100,100,1,11361,11261,Resgatado,2026-03-21 11:39:23,BS
618,323387,1,5,1000,100,10,9313,8313,Resgatado,2026-03-21 11:39:59,GS
619,170061,1,2,3000,100,30,11261,8261,Resgatado,2026-03-21 11:40:14,BS
620,407446,1,4,100,100,1,379,279,Resgatado,2026-03-21 11:40:14,NR
621,185175,1,3,100,100,1,1361,1261,Resgatado,2026-03-21 11:40:14,NK
622,185175,1,3,1200,100,12,1261,61,Resgatado,2026-03-21 11:40:54,NK
623,345741,1,4,600,100,6,9268,8668,Resgatado,2026-03-21 11:42:26,NR
624,170061,1,2,8200,100,82,8303,103,Resgatado,2026-03-21 11:43:07,BS
625,22524,1,4,100,100,1,6452,6352,Resgatado,2026-03-21 11:43:27,NR
626,126961,1,6,1000,100,10,2211,1211,Resgatado,2026-03-21 11:44:23,NS
627,122401,1,1,300,100,3,777,477,Resgatado,2026-03-21 11:47:17,CS
628,22524,1,4,1000,100,10,6352,5352,Resgatado,2026-03-21 11:48:58,NR
629,142202,1,2,6000,100,60,16605,10605,Resgatado,2026-03-21 11:51:55,BS
630,198868,1,5,100,100,1,11170,11070,Resgatado,2026-03-21 11:53:04,GS
631,142202,1,2,5900,100,59,10605,4705,Resgatado,2026-03-21 11:53:55,BS
632,59184,1,1,100,100,1,721,621,Resgatado,2026-03-21 12:01:10,CS
633,59184,1,1,100,100,1,621,521,Resgatado,2026-03-21 12:01:45,CS
634,59184,1,1,100,100,1,521,421,Resgatado,2026-03-21 12:02:26,CS
635,59184,1,1,100,100,1,421,321,Resgatado,2026-03-21 12:03:03,CS
636,59184,1,1,100,100,1,321,221,Resgatado,2026-03-21 12:03:39,CS
637,59184,1,1,100,100,1,221,121,Resgatado,2026-03-21 12:04:14,CS
638,239321,1,4,100,100,1,5348,5248,Resgatado,2026-03-21 12:04:23,NR
639,59184,1,1,100,100,1,121,21,Resgatado,2026-03-21 12:04:48,CS
640,167431,1,5,2000,100,20,7080,5080,Resgatado,2026-03-21 12:08:02,GS
641,433941,1,1,300,100,3,626,326,Resgatado,2026-03-21 12:09:24,CS
642,142202,1,2,3100,100,31,4705,1605,Resgatado,2026-03-21 12:10:05,BS
643,242062,1,3,4000,100,40,7519,3519,Resgatado,2026-03-21 12:12:17,NK
644,228399,1,6,300,100,3,3981,3681,Resgatado,2026-03-21 12:13:13,NS
645,181422,1,3,1800,100,18,6830,5030,Resgatado,2026-03-21 12:14:37,NK
646,135519,1,1,200,100,2,1566,1366,Resgatado,2026-03-21 12:17:28,CS
647,191162,1,3,600,100,6,850,250,Resgatado,2026-03-21 12:17:41,NK
648,288286,1,1,1500,100,15,1592,92,Resgatado,2026-03-21 12:19:01,CS
649,338400,1,4,100,100,1,162,62,Resgatado,2026-03-21 12:19:32,NR
